# Generated by timeskew on an x86 system
2117.523313676 2117.523313699 2117.523313901 2117.523313973 2.3e-08 2.25e-07 7.2e-08
2118.523377774 2118.523377705 2118.523377881 2118.523377952 -6.9e-08 1.07e-07 7.1e-08
2119.523440105 2119.523440035 2119.523440212 2119.523440273 -7e-08 1.07e-07 6.1e-08
2120.523503557 2120.523503577 2120.523503767 2120.523503841 2e-08 2.1e-07 7.4e-08
2121.523829104 2121.523829047 2121.523829236 2121.523829325 -5.7e-08 1.32e-07 8.9e-08
2122.523869706 2122.523869649 2122.523869839 2122.523869935 -5.7e-08 1.33e-07 9.6e-08
2123.523910105 2123.523910121 2123.523910325 2123.523910397 1.6e-08 2.2e-07 7.2e-08
2124.523945147 2124.523945077 2124.523945249 2124.523945300 -7e-08 1.02e-07 5.1e-08
2125.524251159 2125.524251104 2125.524251298 2125.524251366 -5.5e-08 1.39e-07 6.8e-08
2126.524262790 2126.524262813 2126.524263031 2126.524263113 2.3e-08 2.41e-07 8.2e-08
2127.524288855 2127.524288874 2127.524289050 2127.524289134 1.9e-08 1.95e-07 8.4e-08
2128.524301902 2128.524301885 2128.524302119 2128.524302198 -1.7e-08 2.17e-07 7.9e-08
2129.524595510 2129.524595511 2129.524595719 2129.524595797 1e-09 2.09e-07 7.8e-08
2130.525564205 2130.525564149 2130.525564329 2130.525564388 -5.6e-08 1.24e-07 5.9e-08
2131.526532712 2131.526532689 2131.526532909 2131.526532981 -2.3e-08 1.97e-07 7.2e-08
2132.527498543 2132.527498529 2132.527498706 2132.527498797 -1.4e-08 1.63e-07 9.1e-08
2133.527663617 2133.527663603 2133.527663793 2133.527663867 -1.4e-08 1.76e-07 7.4e-08
2134.528626561 2134.528626494 2134.528626664 2134.528626714 -6.7e-08 1.03e-07 5e-08
2135.529590694 2135.529590625 2135.529590800 2135.529590850 -6.9e-08 1.06e-07 5e-08
2136.530551778 2136.530551708 2136.530551885 2136.530551934 -7e-08 1.07e-07 4.9e-08
2137.530593509 2137.530593440 2137.530593616 2137.530593675 -6.9e-08 1.07e-07 5.9e-08
2138.531553852 2138.531553782 2138.531553953 2138.531554019 -7e-08 1.01e-07 6.6e-08
2139.532512686 2139.532512617 2139.532512794 2139.532512851 -6.9e-08 1.08e-07 5.7e-08
2140.533469835 2140.533469766 2140.533469955 2140.533470007 -6.9e-08 1.2e-07 5.2e-08
2141.534436465 2141.534436430 2141.534436663 2141.534436736 -3.5e-08 1.98e-07 7.3e-08
2142.535392065 2142.535391996 2142.535392168 2142.535392236 -6.9e-08 1.03e-07 6.8e-08
2143.536353576 2143.536353507 2143.536353683 2143.536353746 -6.9e-08 1.07e-07 6.3e-08
2144.537303790 2144.537303721 2144.537303898 2144.537303946 -6.9e-08 1.08e-07 4.8e-08
2145.538262271 2145.538262202 2145.538262378 2145.538262441 -6.9e-08 1.07e-07 6.3e-08
2146.539209283 2146.539209215 2146.539209390 2146.539209453 -6.8e-08 1.07e-07 6.3e-08
2147.540156188 2147.540156159 2147.540156391 2147.540156463 -2.9e-08 2.03e-07 7.2e-08
2148.541099972 2148.541099902 2148.541100073 2148.541100121 -7e-08 1.01e-07 4.8e-08
2149.542055556 2149.542055573 2149.542055790 2149.542055876 1.7e-08 2.34e-07 8.6e-08
2150.542998410 2150.542998339 2150.542998512 2150.542998581 -7.1e-08 1.02e-07 6.9e-08
2151.543939818 2151.543939807 2151.543940009 2151.543940082 -1.1e-08 1.91e-07 7.3e-08
2152.544877620 2152.544877549 2152.544877726 2152.544877776 -7.1e-08 1.06e-07 5e-08
2153.545829343 2153.545829374 2153.545829609 2153.545829684 3.1e-08 2.66e-07 7.5e-08
2154.546764826 2154.546764818 2154.546764993 2154.546765060 -8e-09 1.67e-07 6.7e-08
2155.547699232 2155.547699217 2155.547699393 2155.547699476 -1.5e-08 1.61e-07 8.3e-08
2156.548632012 2156.548631943 2156.548632119 2156.548632167 -6.9e-08 1.07e-07 4.8e-08
2157.549176210 2157.549176240 2157.549176457 2157.549176543 3e-08 2.47e-07 8.6e-08
2158.550105333 2158.550105282 2158.550105464 2158.550105528 -5.1e-08 1.31e-07 6.4e-08
2159.551033840 2159.551033770 2159.551033947 2159.551034016 -7e-08 1.07e-07 6.9e-08
2160.552000166 2160.552000110 2160.552000283 2160.552000358 -5.6e-08 1.17e-07 7.5e-08
2161.552966254 2161.552966207 2161.552966384 2161.552966463 -4.7e-08 1.3e-07 7.9e-08
2162.553931004 2162.553930991 2162.553931219 2162.553931293 -1.3e-08 2.15e-07 7.4e-08
2163.554137780 2163.554137776 2163.554137957 2163.554138028 -4e-09 1.77e-07 7.1e-08
2164.555102016 2164.555101945 2164.555102122 2164.555102187 -7.1e-08 1.06e-07 6.5e-08
2165.556064273 2165.556064222 2165.556064398 2165.556064460 -5.1e-08 1.25e-07 6.2e-08
2166.557024981 2166.557024946 2166.557025152 2166.557025236 -3.5e-08 1.71e-07 8.4e-08
2167.557984399 2167.557984348 2167.557984524 2167.557984592 -5.1e-08 1.25e-07 6.8e-08
2168.558943172 2168.558943159 2168.558943383 2168.558943460 -1.3e-08 2.11e-07 7.7e-08
2169.559902500 2169.559902448 2169.559902654 2169.559902719 -5.2e-08 1.54e-07 6.5e-08
2170.560858802 2170.560858789 2170.560859021 2170.560859096 -1.3e-08 2.19e-07 7.5e-08
2171.561815194 2171.561815158 2171.561815363 2171.561815435 -3.6e-08 1.69e-07 7.2e-08
2172.562775501 2172.562775518 2172.562775751 2172.562775823 1.7e-08 2.5e-07 7.2e-08
2173.563729305 2173.563729282 2173.563729504 2173.563729584 -2.3e-08 1.99e-07 8e-08
2174.564681272 2174.564681243 2174.564681431 2174.564681529 -2.9e-08 1.59e-07 9.8e-08
2175.565630463 2175.565630422 2175.565630639 2175.565630731 -4.1e-08 1.76e-07 9.2e-08
2176.566578033 2176.566577963 2176.566578153 2176.566578255 -7e-08 1.2e-07 1.02e-07
2177.567524282 2177.567524230 2177.567524406 2177.567524490 -5.2e-08 1.24e-07 8.4e-08
2178.568473361 2178.568473291 2178.568473468 2178.568473537 -7e-08 1.07e-07 6.9e-08
2179.569418679 2179.569418667 2179.569418962 2179.569419140 -1.2e-08 2.83e-07 1.78e-07
2180.570363005 2180.570362981 2180.570363198 2180.570363342 -2.4e-08 1.93e-07 1.44e-07
2181.571306871 2181.571306849 2181.571307065 2181.571307206 -2.2e-08 1.94e-07 1.41e-07
2182.571521494 2182.571521512 2182.571521808 2182.571521953 1.8e-08 3.14e-07 1.45e-07
2183.572463781 2183.572463795 2183.572464012 2183.572464151 1.4e-08 2.31e-07 1.39e-07
2184.573118971 2184.573118947 2184.573119248 2184.573119392 -2.4e-08 2.77e-07 1.44e-07
2185.574058779 2185.574058793 2185.574059088 2185.574059234 1.4e-08 3.09e-07 1.46e-07
2186.574997914 2186.574997889 2186.574998293 2186.574998434 -2.5e-08 3.79e-07 1.41e-07
2187.575388217 2187.575388206 2187.575388502 2187.575388640 -1.1e-08 2.85e-07 1.38e-07
2188.576327553 2188.576327542 2188.576327840 2188.576327985 -1.1e-08 2.87e-07 1.45e-07
2189.577263602 2189.577263565 2189.577263781 2189.577263929 -3.7e-08 1.79e-07 1.48e-07
2190.578205815 2190.578205789 2190.578206024 2190.578206170 -2.6e-08 2.09e-07 1.46e-07
2191.578599383 2191.578599386 2191.578599684 2191.578599873 3e-09 3.01e-07 1.89e-07
2192.579531183 2192.579531142 2192.579531400 2192.579531448 -4.1e-08 2.17e-07 4.8e-08
2193.580463375 2193.580463306 2193.580463467 2193.580463603 -6.9e-08 9.2e-08 1.36e-07
2194.581392651 2194.581392580 2194.581392770 2194.581392920 -7.1e-08 1.19e-07 1.5e-07
2195.582320947 2195.582320879 2195.582321040 2195.582321099 -6.8e-08 9.3e-08 5.9e-08
2196.583248153 2196.583248085 2196.583248259 2196.583248344 -6.8e-08 1.06e-07 8.5e-08
2197.584199409 2197.584199611 2197.584199890 2197.584200037 2.02e-07 4.81e-07 1.47e-07
2198.584384799 2198.584384788 2198.584385005 2198.584385076 -1.1e-08 2.06e-07 7.1e-08
2199.585359044 2199.585359066 2199.585359347 2199.585359484 2.2e-08 3.03e-07 1.37e-07
2200.585383618 2200.585383641 2200.585383935 2200.585384077 2.3e-08 3.17e-07 1.42e-07
2201.586310712 2201.586310732 2201.586311029 2201.586311356 2e-08 3.17e-07 3.27e-07
2202.586381468 2202.586381456 2202.586381760 2202.586381833 -1.2e-08 2.92e-07 7.3e-08
2203.587307464 2203.587307441 2203.587307675 2203.587307768 -2.3e-08 2.11e-07 9.3e-08
2204.587400741 2204.587400727 2204.587400919 2204.587400997 -1.4e-08 1.78e-07 7.8e-08
2205.588323626 2205.588323574 2205.588323757 2205.588323834 -5.2e-08 1.31e-07 7.7e-08
2206.589248319 2206.589248267 2206.589248448 2206.589248533 -5.2e-08 1.29e-07 8.5e-08
2207.590208355 2207.590208284 2207.590208461 2207.590208539 -7.1e-08 1.06e-07 7.8e-08
2208.590915901 2208.590915834 2208.590916009 2208.590916094 -6.7e-08 1.08e-07 8.5e-08
2209.591781261 2209.591781282 2209.591781489 2209.591781566 2.1e-08 2.28e-07 7.7e-08
2210.592700942 2210.592700965 2210.592701200 2210.592701274 2.3e-08 2.58e-07 7.4e-08
2211.593619995 2211.593620014 2211.593620310 2211.593620397 1.9e-08 3.15e-07 8.7e-08
2212.594579037 2212.594579055 2212.594585764 2212.594585840 1.8e-08 6.73e-06 7.6e-08
2213.595500560 2213.595500548 2213.595500796 2213.595500885 -1.2e-08 2.36e-07 8.9e-08
2214.596412799 2214.596412747 2214.596412919 2214.596413007 -5.2e-08 1.2e-07 8.8e-08
2215.597324981 2215.597324932 2215.597325103 2215.597325192 -4.9e-08 1.22e-07 8.9e-08
2216.598235182 2216.598235125 2216.598235300 2216.598235390 -5.7e-08 1.18e-07 9e-08
2217.599159979 2217.599159998 2217.599160278 2217.599160423 1.9e-08 2.99e-07 1.45e-07
2218.600119990 2218.600120037 2218.600120310 2218.600120454 4.7e-08 3.2e-07 1.44e-07
2219.600770174 2219.600770198 2219.600770416 2219.600770560 2.4e-08 2.42e-07 1.44e-07
2220.601581157 2220.601581144 2220.601581376 2220.601581465 -1.3e-08 2.19e-07 8.9e-08
2221.602494095 2221.602494041 2221.602494244 2221.602494317 -5.4e-08 1.49e-07 7.3e-08
2222.603398334 2222.603398265 2222.603398436 2222.603398522 -6.9e-08 1.02e-07 8.6e-08
2223.604302065 2223.604302022 2223.604302241 2223.604302314 -4.3e-08 1.76e-07 7.3e-08
2224.605204832 2224.605204804 2224.605205035 2224.605205110 -2.8e-08 2.03e-07 7.5e-08
2225.606106861 2225.606106850 2225.606107081 2225.606107170 -1.1e-08 2.2e-07 8.9e-08
2226.607006292 2226.607006240 2226.607006415 2226.607006488 -5.2e-08 1.23e-07 7.3e-08
2227.607908544 2227.607908565 2227.607908870 2227.607909007 2.1e-08 3.26e-07 1.37e-07
2228.608830947 2228.608830963 2228.608831170 2228.608831359 1.6e-08 2.23e-07 1.89e-07
2229.609389434 2229.609389455 2229.609389677 2229.609389822 2.1e-08 2.43e-07 1.45e-07
2230.609987305 2230.609987325 2230.609987626 2230.609987774 2e-08 3.21e-07 1.48e-07
2231.610763704 2231.610763717 2231.610763971 2231.610764109 1.3e-08 2.67e-07 1.38e-07
2232.611664178 2232.611664213 2232.611664435 2232.611664693 3.5e-08 2.57e-07 2.58e-07
2233.612560501 2233.612560525 2233.612560797 2233.612560939 2.4e-08 2.96e-07 1.42e-07
2234.613490452 2234.613490400 2234.613490595 2234.613490862 -5.2e-08 1.43e-07 2.67e-07
2235.614381644 2235.614381661 2235.614381848 2235.614381928 1.7e-08 2.04e-07 8e-08
2236.615272645 2236.615272660 2236.615272837 2236.615272918 1.5e-08 1.92e-07 8.1e-08
2237.616162022 2237.616161971 2237.616162146 2237.616162224 -5.1e-08 1.24e-07 7.8e-08
2238.617049560 2238.617049507 2238.617049682 2238.617049756 -5.3e-08 1.22e-07 7.4e-08
2239.617967304 2239.617967269 2239.617967458 2239.617967535 -3.5e-08 1.54e-07 7.7e-08
2240.618921118 2240.618921064 2240.618921255 2240.618921330 -5.4e-08 1.37e-07 7.5e-08
2241.619473048 2241.619473008 2241.619473287 2241.619473365 -4e-08 2.39e-07 7.8e-08
2242.620357940 2242.620357889 2242.620358079 2242.620358163 -5.1e-08 1.39e-07 8.4e-08
2243.621242132 2243.621242114 2243.621242555 2243.621242643 -1.8e-08 4.23e-07 8.8e-08
2244.622185183 2244.622185142 2244.622185417 2244.622185492 -4.1e-08 2.34e-07 7.5e-08
2245.623066733 2245.623066715 2245.623066939 2245.623067016 -1.8e-08 2.06e-07 7.7e-08
2246.623948590 2246.623948533 2246.623948709 2246.623952535 -5.7e-08 1.19e-07 3.83e-06
2247.624831512 2247.624831459 2247.624831648 2247.624831756 -5.3e-08 1.36e-07 1.08e-07
2248.625709684 2248.625709614 2248.625709791 2248.625709863 -7e-08 1.07e-07 7.2e-08
2249.626587219 2249.626587150 2249.626587327 2249.626587399 -6.9e-08 1.08e-07 7.2e-08
2250.627501927 2250.627501876 2250.627502069 2250.627502141 -5.1e-08 1.42e-07 7.2e-08
2251.628454883 2251.628454841 2251.628455048 2251.628455123 -4.2e-08 1.65e-07 7.5e-08
2252.628934529 2252.628934500 2252.628934717 2252.628934794 -2.9e-08 1.88e-07 7.7e-08
2253.629809616 2253.629809563 2253.629809752 2253.629809828 -5.3e-08 1.36e-07 7.6e-08
2254.630682063 2254.630682013 2254.630682188 2254.630682277 -5e-08 1.25e-07 8.9e-08
2255.631553536 2255.631553485 2255.631553667 2255.631553741 -5.1e-08 1.31e-07 7.4e-08
2256.632423939 2256.632423903 2256.632424106 2256.632424159 -3.6e-08 1.67e-07 5.3e-08
2257.633318504 2257.633318468 2257.633318671 2257.633318810 -3.6e-08 1.67e-07 1.39e-07
2258.634185375 2258.634185319 2258.634185493 2258.634185562 -5.6e-08 1.18e-07 6.9e-08
2259.635052110 2259.635052053 2259.635052240 2259.635052306 -5.7e-08 1.3e-07 6.6e-08
2260.635946375 2260.635946363 2260.635946592 2260.635946665 -1.2e-08 2.17e-07 7.3e-08
2261.636905379 2261.636905354 2261.636905586 2261.636905665 -2.5e-08 2.07e-07 7.9e-08
2262.637495760 2262.637495703 2262.637495879 2262.637495939 -5.7e-08 1.19e-07 6e-08
2263.637930230 2263.637934753 2263.637934961 2263.637935039 4.52e-06 4.73e-06 7.8e-08
2264.638797811 2264.638797801 2264.638798034 2264.638798129 -1e-08 2.23e-07 9.5e-08
2265.639746816 2265.639746780 2265.639747007 2265.639747106 -3.6e-08 1.91e-07 9.9e-08
2266.640609510 2266.640609454 2266.640609660 2266.640609732 -5.6e-08 1.5e-07 7.2e-08
2267.640946144 2267.640946092 2267.640946268 2267.640946343 -5.2e-08 1.24e-07 7.5e-08
2268.641874327 2268.641874273 2268.641874451 2268.641874534 -5.4e-08 1.24e-07 8.3e-08
2269.642839063 2269.642839011 2269.642839203 2269.642839251 -5.2e-08 1.4e-07 4.8e-08
2270.643684456 2270.643684403 2270.643684597 2270.643684672 -5.3e-08 1.41e-07 7.5e-08
2271.644559448 2271.644559430 2271.644559656 2271.644559729 -1.8e-08 2.08e-07 7.3e-08
2272.645469845 2272.645469775 2272.645469956 2272.645470029 -7e-08 1.11e-07 7.3e-08
2273.646381317 2273.646381305 2273.646381522 2273.646381611 -1.2e-08 2.05e-07 8.9e-08
2274.646782505 2274.646782453 2274.646782643 2274.646782715 -5.2e-08 1.38e-07 7.2e-08
2275.647635153 2275.647635140 2275.647635345 2275.647635423 -1.3e-08 1.92e-07 7.8e-08
2276.647993742 2276.647993675 2276.647993863 2276.647993936 -6.7e-08 1.21e-07 7.3e-08
2277.648847730 2277.648847717 2277.648847954 2277.648848044 -1.3e-08 2.24e-07 9e-08
2278.649739406 2278.649739366 2278.649739597 2278.649739727 -4e-08 1.91e-07 1.3e-07
2279.650666773 2279.650666731 2279.650666907 2279.650666992 -4.2e-08 1.34e-07 8.5e-08
2280.651631101 2280.651631030 2280.651631206 2280.651631259 -7.1e-08 1.05e-07 5.3e-08
2281.652435054 2281.652435002 2281.652435190 2281.652435261 -5.2e-08 1.36e-07 7.1e-08
2282.653309193 2282.653309222 2282.653309454 2282.653309528 2.9e-08 2.61e-07 7.4e-08
2283.654219860 2283.654219810 2283.654220014 2283.654220087 -5e-08 1.54e-07 7.3e-08
2284.654383618 2284.654383677 2284.654383960 2284.654384111 5.9e-08 3.42e-07 1.51e-07
2285.655383013 2285.655383035 2285.655383309 2285.655383450 2.2e-08 2.96e-07 1.41e-07
2286.656196350 2286.656196374 2286.656196674 2286.656196814 2.4e-08 3.24e-07 1.4e-07
2287.656384908 2287.656384931 2287.656385287 2287.656385430 2.3e-08 3.79e-07 1.43e-07
2288.657244301 2288.657244326 2288.657244606 2288.657244746 2.5e-08 3.05e-07 1.4e-07
2289.657382950 2289.657382939 2289.657383157 2289.657383229 -1.1e-08 2.07e-07 7.2e-08
2290.658312261 2290.658312299 2290.658312597 2290.658312739 3.8e-08 3.36e-07 1.42e-07
2291.658366311 2291.658366397 2291.658366780 2291.658366927 8.6e-08 4.69e-07 1.47e-07
2292.658384766 2292.658384791 2292.658385070 2292.658385134 2.5e-08 3.04e-07 6.4e-08
2293.658796129 2293.658796153 2293.658796479 2293.658796621 2.4e-08 3.5e-07 1.42e-07
2294.659635959 2294.659635889 2294.659636094 2294.659636144 -7e-08 1.35e-07 5e-08
2295.660592672 2295.660592603 2295.660592806 2295.660592961 -6.9e-08 1.34e-07 1.55e-07
2296.661431639 2296.661431668 2296.661431963 2296.661432107 2.9e-08 3.24e-07 1.44e-07
2297.662381585 2297.662381605 2297.662381810 2297.662381965 2e-08 2.25e-07 1.55e-07
2298.663219617 2298.663219649 2298.663219947 2298.663220093 3.2e-08 3.3e-07 1.46e-07
2299.663385510 2299.663385630 2299.663385846 2299.663385992 1.2e-07 3.36e-07 1.46e-07
2300.663579540 2300.663579565 2300.663579858 2300.663580003 2.5e-08 3.18e-07 1.45e-07
2301.663786164 2301.663786188 2301.663786488 2301.663786631 2.4e-08 3.24e-07 1.43e-07
2302.664383794 2302.664383816 2302.664384091 2302.664384229 2.2e-08 2.97e-07 1.38e-07
2303.665384174 2303.665384193 2303.665384542 2303.665384698 1.9e-08 3.68e-07 1.56e-07
2304.666384073 2304.666384283 2304.666384558 2304.666384696 2.1e-07 4.85e-07 1.38e-07
2305.667220515 2305.667220590 2305.667220867 2305.667221010 7.5e-08 3.52e-07 1.43e-07
2306.668055266 2306.668055254 2306.668055551 2306.668055689 -1.2e-08 2.85e-07 1.38e-07
2307.668388874 2307.668388850 2307.668389130 2307.668389274 -2.4e-08 2.56e-07 1.44e-07
2308.668760363 2308.668760357 2308.668760545 2308.668760591 -6e-09 1.82e-07 4.6e-08
2309.669686501 2309.669686511 2309.669686791 2309.669686968 1e-08 2.9e-07 1.77e-07
2310.670332793 2310.670332763 2310.670333147 2310.670333227 -3e-08 3.54e-07 8e-08
2311.671115629 2311.671115673 2311.671115868 2311.671115933 4.4e-08 2.39e-07 6.5e-08
2312.671378810 2312.671378741 2312.671378924 2312.671379008 -6.9e-08 1.14e-07 8.4e-08
2313.672040108 2313.672040142 2313.672040423 2313.672040611 3.4e-08 3.15e-07 1.88e-07
2314.672387163 2314.672387327 2314.672387610 2314.672387753 1.64e-07 4.47e-07 1.43e-07
2315.673379796 2315.673379864 2315.673380141 2315.673380284 6.8e-08 3.45e-07 1.43e-07
2316.674037458 2316.674037427 2316.674037643 2316.674037692 -3.1e-08 1.85e-07 4.9e-08
2317.674821144 2317.674821172 2317.674821547 2317.674821690 2.8e-08 4.03e-07 1.43e-07
2318.675735178 2318.675735250 2318.675735534 2318.675735685 7.2e-08 3.56e-07 1.51e-07
2319.676399242 2319.676399269 2319.676399548 2319.676399691 2.7e-08 3.06e-07 1.43e-07
2320.677381048 2320.677381113 2320.677381302 2320.677381437 6.5e-08 2.54e-07 1.35e-07
2321.678381320 2321.678381309 2321.678381587 2321.678381732 -1.1e-08 2.67e-07 1.45e-07
2322.679379572 2322.679379568 2322.679379756 2322.679380062 -4e-09 1.84e-07 3.06e-07
2323.680062312 2323.680062299 2323.680062604 2323.680062749 -1.3e-08 2.92e-07 1.45e-07
2324.680874304 2324.680874291 2324.680874497 2324.680874570 -1.3e-08 1.93e-07 7.3e-08
2325.681381001 2325.681381029 2325.681381339 2325.681381485 2.8e-08 3.38e-07 1.46e-07
2326.682064311 2326.682064314 2326.682064502 2326.682064591 3e-09 1.91e-07 8.9e-08
2327.682882062 2327.682882011 2327.682882201 2327.682882346 -5.1e-08 1.39e-07 1.45e-07
2328.683831733 2328.683831758 2328.683832037 2328.683832180 2.5e-08 3.04e-07 1.43e-07
2329.684380531 2329.684380524 2329.684380700 2329.684380792 -7e-09 1.69e-07 9.2e-08
2330.684703640 2330.684703569 2330.684703760 2330.684703830 -7.1e-08 1.2e-07 7e-08
2331.685381242 2331.685381223 2331.685381462 2331.685381542 -1.9e-08 2.2e-07 8e-08
2332.686189393 2332.686189382 2332.686189557 2332.686189645 -1.1e-08 1.64e-07 8.8e-08
2333.687003002 2333.687002976 2333.687003218 2333.687003287 -2.6e-08 2.16e-07 6.9e-08
2334.687381642 2334.687381631 2334.687381848 2334.687381936 -1.1e-08 2.06e-07 8.8e-08
2335.688048123 2335.688048099 2335.688048315 2335.688048395 -2.4e-08 1.92e-07 8e-08
2336.689019195 2336.689019217 2336.689019434 2336.689019517 2.2e-08 2.39e-07 8.3e-08
2337.689380131 2337.689380062 2337.689380245 2337.689380328 -6.9e-08 1.14e-07 8.3e-08
2338.690325273 2338.690325188 2338.690325349 2338.690325431 -8.5e-08 7.6e-08 8.2e-08
2339.690818405 2339.690818375 2339.690818614 2339.690818687 -3e-08 2.09e-07 7.3e-08
2340.691636004 2340.691636045 2340.691636368 2340.691636548 4.1e-08 3.64e-07 1.8e-07
2341.692324410 2341.692324324 2341.692324531 2341.692324584 -8.6e-08 1.21e-07 5.3e-08
2342.692492722 2342.692492698 2342.692492914 2342.692492987 -2.4e-08 1.92e-07 7.3e-08
2343.693458158 2343.693458103 2343.693458314 2343.693458393 -5.5e-08 1.56e-07 7.9e-08
2344.694382153 2344.694382105 2344.694382277 2344.694382359 -4.8e-08 1.24e-07 8.2e-08
2345.695388019 2345.695387994 2345.695388224 2345.695388333 -2.5e-08 2.05e-07 1.09e-07
2346.696189822 2346.696189812 2346.696189987 2346.696190085 -1e-08 1.65e-07 9.8e-08
2347.696993329 2347.696993352 2347.696993569 2347.696993642 2.3e-08 2.4e-07 7.3e-08
2348.697794039 2348.697794061 2348.697794332 2348.697794407 2.2e-08 2.93e-07 7.5e-08
2349.698593741 2349.698593758 2349.698593974 2349.698594050 1.7e-08 2.33e-07 7.6e-08
2350.699393789 2350.699393764 2350.699394044 2350.699394131 -2.5e-08 2.55e-07 8.7e-08
2351.700192443 2351.700192448 2351.700192720 2351.700192795 5e-09 2.77e-07 7.5e-08
2352.701124962 2352.701124950 2352.701125227 2352.701125306 -1.2e-08 2.65e-07 7.9e-08
2353.701921980 2353.701921965 2353.701922170 2353.701922241 -1.5e-08 1.9e-07 7.1e-08
2354.702716002 2354.702715932 2354.702716107 2354.702716163 -7e-08 1.05e-07 5.6e-08
2355.703509685 2355.703509635 2355.703509825 2355.703509899 -5e-08 1.4e-07 7.4e-08
2356.704302287 2356.704302240 2356.704302417 2356.704302490 -4.7e-08 1.3e-07 7.3e-08
2357.705093143 2357.705093072 2357.705093248 2357.705093303 -7.1e-08 1.05e-07 5.5e-08
2358.705882416 2358.705882346 2358.705882525 2358.705882578 -7e-08 1.09e-07 5.3e-08
2359.706671312 2359.706671243 2359.706671419 2359.706671474 -6.9e-08 1.07e-07 5.5e-08
2360.707459911 2360.707459861 2360.707460069 2360.707460149 -5e-08 1.58e-07 8e-08
2361.708248218 2361.708248170 2361.708248375 2361.708248495 -4.8e-08 1.57e-07 1.2e-07
